序号,文章标题,URL
388,"独家揭秘红果短剧：精品内容不设限、鼓励创业影视团队和长剧平台入局|专访",https://mp.weixin.qq.com/s/xDvCS8coFOMIcax3Qla6Ng
389,"一部剧看遍女频爆款元素，肥妻+萌宝充值千万 ｜ 本周短剧红榜",https://mp.weixin.qq.com/s/rkehrK-4-K444BeNY7yPzQ
390,"2025，娱乐营销有哪些 “危” 与 “机”？| CEIS205现场实录",https://mp.weixin.qq.com/s/NQcYTDBQqbSfSgNpmPNK2A
391,"华策集团总裁傅斌星：做思想性、艺术性、市场性统一的好内容|年刊节选",https://mp.weixin.qq.com/s/L0_NhjSxtVm-LrJz5Fb0GA
392,"大奉手游700万预约背后，儒意景秀的IP改编方法论",https://mp.weixin.qq.com/s/ZyDh30kKq5O94c1Qkl_xiw
393,"五成男玩家，无限暖暖如何唤醒少女心？",https://mp.weixin.qq.com/s/_cOQcjleyypM0wRXJrMgFQ
394,"13年后，顶流还能再成顶流？",https://mp.weixin.qq.com/s/VZLqmVQ4Gnz4sZMNNLWHtg
395,"盘点全年270次茶饮咖啡IP联名：翻车容易，出圈难？",https://mp.weixin.qq.com/s/sSFWOL0llA0t-KUIpsm2Sg
396,"《燕云》预拿42亿，《暖暖》首月破6亿，“听劝”让游戏翻盘？",https://mp.weixin.qq.com/s/L3CsDYyWChN040oVliqdtA
397,"云包场700万，看部剧70块，2024长视频增收路子广",https://mp.weixin.qq.com/s/H9x7-8AMCgDLBZwUrfnO6w
398,"口碑收视双高，在《国色芳华》的质感里看见长剧的价值",https://mp.weixin.qq.com/s/Zqw59O2Gcf8YGXm0y7cyPg
399,"近3000万《蛇园》结局草率，正透支志怪惊悚短剧的未来丨本周短剧黑榜",https://mp.weixin.qq.com/s/EXsbVvtEiFKmPlSpkU60MQ
400,"春节档电影抢夺主流观众，要靠主题影城？",https://mp.weixin.qq.com/s/zV2_Kis_177XOy4G_rplxA
401,"从唐诡到清明，2 年 14 部古装悬疑为何仍干不过现代悬疑？",https://mp.weixin.qq.com/s/93iSd52RKA-pbmpn4sWlMg
402,"为什么资本市场不看好电广传媒重整张家界？",https://mp.weixin.qq.com/s/d_wg9b862ZIPrfUnxKW_5w
403,"追夫后悔文满足中年男性爽点、重生+律政题材也能正能量|本周短剧红榜",https://mp.weixin.qq.com/s/6poxDVVA4jZS-uwyQI7m3w
404,"赤子真心，英雄礼赞——评政法题材新剧《真心英雄》",https://mp.weixin.qq.com/s/CloWDZuS5oAYkC6f7W0SNQ
405,"2025网络视听盛典节目单正式发布！",https://mp.weixin.qq.com/s/fssUwOTh4p05xa--djsXUw
406,"霸总萌孙合家欢，双强CP嗑上头，春节前“纯甜”当道|本周短剧红榜",https://mp.weixin.qq.com/s/vOAnBQ7x5LZULn5Gvsvw2A
407,"爆款难“预制”、圈层壁垒强，2024年爆款剧做对了什么 ？",https://mp.weixin.qq.com/s/vRoL9EfSE__n2mP45qWVgg
408,"2025网络视听盛典全阵容海报发布！",https://mp.weixin.qq.com/s/1CSnoYtkgLF5nosygqeMBA
409,"探班民间版“星光大道”：在距离西安100公里的小县城野蛮生长",https://mp.weixin.qq.com/s/IlAvNavhx__2D38rpMgTKw
410,"蜂群、无忧等MCN抢夺《再爱》流量，麦琳比杨子更具带货体质？",https://mp.weixin.qq.com/s/Zhnf6KcKynCrGcktcm_Hog
411,"“小男子主义”的背后，藏着观众审美的哪些变化？",https://mp.weixin.qq.com/s/FLdEjRU0ru__RTiP1caDaA
412,"2024，国综逆市而上",https://mp.weixin.qq.com/s/w6ooqKdG67xaNq8SJlWHmA
413,"解码千部短剧改名：总裁神豪消失，世界充满爱意",https://mp.weixin.qq.com/s/QDWzwBvIQAKyB9HecNP0cQ
414,"单日票房超17亿，春节档非票收入能赚几个小目标？｜盘点",https://mp.weixin.qq.com/s/f5g890JIGvTYH1Q7u01GOA
415,"《异人之下2》的“双面人生”",https://mp.weixin.qq.com/s/1J6nyxh4jf2IrrdUd9OZ7A
416,"《大奉打更人》：一本品牌深度应用IP资产的营销教科书",https://mp.weixin.qq.com/s/hKHHZLX1Moa3xbLcpfhBwQ
417,"预售超往年，票补却不够，春节档票房大预测",https://mp.weixin.qq.com/s/jlcWXWr-hi5tJyS9hBx_MQ
418,"11年时间，熊出没书写了一个陪伴与成长的故事",https://mp.weixin.qq.com/s/hbzK3rcvilHY9evw6tgQRA
419,"我被有趣的工作包围了，解锁职场「神奇就业图鉴」",https://mp.weixin.qq.com/s/EavTF5dc6t51RTHzYD0O2w
420,"价格高？品类少？预售长？从黑神话衍生品聊聊游戏公司出谷难",https://mp.weixin.qq.com/s/L7QG0Zwi9B1kPGCgyw2YvA
421,"42年春晚变迁，终于来到弹幕时代",https://mp.weixin.qq.com/s/UxzaQNv67l_0o8LZ8eimOA
422,"铁打男主持流水女主持，春晚如何捧出新“花旦”？",https://mp.weixin.qq.com/s/eGJfeN4mgkoJlgtAG3NJDw
423,"从单人追剧到全家娱乐，视频会员服务瞄准多元需求持续进阶",https://mp.weixin.qq.com/s/FZrYYYytrdSSA-DWf4zzHA
424,"《哪吒》《封神2》都被老外坑？特效行业需要国际协作",https://mp.weixin.qq.com/s/ap0le50NdAKR4LbwZply0A
425,"一月，瑞岁启新程|小娱月报",https://mp.weixin.qq.com/s/WtIQLrx0aP-lqO0jzcuqmg
426,"蛇年春晚赞助，谁是最大赢家？（内含福利）",https://mp.weixin.qq.com/s/0SKm9IynlJ6zkGOVugvm7A
427,"今年的春节热点，为什么从小红书出圈了？",https://mp.weixin.qq.com/s/m-knAWBQ3-rhfFr0ugF-hw
428,"实力派演员加盟、电影级制作，精品短剧扎堆的“春节档”谁能爆？",https://mp.weixin.qq.com/s/zHfcizrRy355baDCcJOiBQ
429,"从新年礼盒看明星商务版图，谁赢了2024？",https://mp.weixin.qq.com/s/1hLYiocJ4kGRRe2e_dXmxw
430,"唐探十年：系列格局之最，不忘初心继续向前",https://mp.weixin.qq.com/s/vxOk8_1yiROOW9Syzm7D3Q
431,"相亲、离婚、接财神:品牌借短剧拿捏“春节大情绪”",https://mp.weixin.qq.com/s/qifnAHEZ4XMaRtLw2Hhm9w
432,"哪吒2小卡破亿超白月梵星，影视小卡尴尬在哪里|36人大调查",https://mp.weixin.qq.com/s/Q-QfbTTzBpnCfxqGYVbfmw
433,"MTJJ木头回应争议，罗小黑的IP韧性从何而来？",https://mp.weixin.qq.com/s/AK1DUY9wYlyEektIZuXmiw
434,"不走2024弯路，今年春节档胜在“合家欢”+“大工业”",https://mp.weixin.qq.com/s/KF3R3rmabEC3OmTSFT99fg
435,"全行业托举《哪吒2》，重塑中国动画工业肉身",https://mp.weixin.qq.com/s/t2TURNVX6wgiLHm-vQRh9Q
436,"DeepSeek 推水晶，古老玄学的赛博朋克新玩法",https://mp.weixin.qq.com/s/-5jH7J12R2KEx9Yb53JsHA
437,"王一博、易烊千玺叛逃真人秀？纪录片才是顶流新归宿！",https://mp.weixin.qq.com/s/l_nvPLierb1farmMpUFNfA
438,"长剧太长该判几年？",https://mp.weixin.qq.com/s/Pz9mxKn-LR0DJgCXeVqK7g
439,"AI占领超级碗广告，“美国经济晴雨表”告诉我们什么？",https://mp.weixin.qq.com/s/jiRVE6KYRWqHn8PGg2lySg
440,"数读短剧春节档：300部扎堆、总盘12.6亿、唯二破2000万",https://mp.weixin.qq.com/s/54jV0W75dD03RlzJ-iB4ng
441,"《射雕》票房大败，女频顶流难破""男频陷阱""的四大症结",https://mp.weixin.qq.com/s/wibPX2AwuTiyIK4UUVYttA
442,"短剧春节档是个伪概念吗？｜六问短剧春节档",https://mp.weixin.qq.com/s/d5gytIwJb74UhhAiQ6M6HA
443,"《哪吒》二创让周边变理财，磁悬浮石矶娘娘爆火",https://mp.weixin.qq.com/s/AowmUul03OkilNa4T1geQg
444,"回顾新丽的2024：只有精品，没有捷径",https://mp.weixin.qq.com/s/R8-VUWBrxsq9ivUs9Rf6CQ
445,"《哪吒2》授权最低800万，瑞幸改选《封神2》拍断大腿?｜新春茶饮观察",https://mp.weixin.qq.com/s/GdtAFubI5b4Li4usF8KAzQ
446,"C咖洗面奶“洗”进富豪圈，岳阳文旅秒变钓鱼江湖丨本周短剧黑榜",https://mp.weixin.qq.com/s/khfyEAKe3Hjh8GPS1QU_bQ
447,"重生当妈反套路，女帝后宫文爽翻女频｜本周短剧红榜",https://mp.weixin.qq.com/s/VEANDze55X4s1gKHu-FSOw
448,"低配jellycat、高配10元店，开进老家的潮流杂货铺是门好生意嘛？",https://mp.weixin.qq.com/s/iYnUJiIFuVM-gKyJ1lc0Zg
449,"哪吒之后，下一个电影衍生品爆款是谁？",https://mp.weixin.qq.com/s/ZRYIPUJ3W3gYh3mW77WVsA
450,"娱乐资本论招聘持续进行中",https://mp.weixin.qq.com/s/g15kDpWpwy6lwFRqCRGBRQ
451,"当行业只需要2000人，综艺人的下一站在哪？",https://mp.weixin.qq.com/s/4acYieFb9WPS54geoEyVjQ
452,"捆绑play、裸男色诱全上阵的国乙，情人节流水冲不动了？",https://mp.weixin.qq.com/s/p2B324VTsHl-hj_S40CnIg
453,"中美影视会员大对账：国内插广告只有美国1/5？",https://mp.weixin.qq.com/s/Kon95uI3Ycqmib9nga3NWQ
454,"打开就能看，传统电视模式在流媒体“借尸还魂”",https://mp.weixin.qq.com/s/JlsxVBkcQY4ofMqZbcTw2g
455,"在这场“开年第一会”里 ，腾讯视频传递了剧集的哪些新信号？",https://mp.weixin.qq.com/s/s7q6VH9jDrBqwZPS_ouEWA
456,"《哪吒2》盗版冰箱贴卖出10万份，IP衍生品为何盗版满天飞？",https://mp.weixin.qq.com/s/H42aqeLj9KNGlOe7vg1VoQ
457,"一档综艺，如何成为内娱演员的开年大考？",https://mp.weixin.qq.com/s/SFj-HnAsyyIxQiQUyd1tRA
458,"2025互动影游生死簿：半年淘汰50%，影视圈“清场”擦边党",https://mp.weixin.qq.com/s/a81CKKAlxc4Jl6UsA_ICXg
459,"《康熙微服》短剧版狂赚2500万，所有长剧经典都值得再短一遍!｜本周短剧红榜",https://mp.weixin.qq.com/s/JBV352DvAC6tzj89Q4zkRA
460,"法盲剧情损害医生形象，《明日之后》请马秋元扑街｜本周短剧黑榜",https://mp.weixin.qq.com/s/6KT8xDpH0EnXy3-Q5fR4KA
461,"爱奇艺30+影视工作室全景解析：50部剧重塑版图（修订版）",https://mp.weixin.qq.com/s/EoxL8aOy3dKdNNq9at5XRA
462,"《哪吒2》百亿票房的秘密，藏在这个故事里",https://mp.weixin.qq.com/s/xMMEWgImNpqZttUP27OSlQ
463,"阿里大文娱20家影视工作室全景解析：活水从何而来？",https://mp.weixin.qq.com/s/JnbXG7BSAKjSB3wClgPF3Q
464,"二月清风，暖阳初绽|小娱月报",https://mp.weixin.qq.com/s/yDYH_t4sYllOwX18arToKA
465,"Netflix、Disney+在涨价，爱优腾在分层，全球流媒体如何重塑会员增长？",https://mp.weixin.qq.com/s/umsLNhbJwVE1h0wLGWaCgQ
466,"综艺2025 : 要么破局，要么出局",https://mp.weixin.qq.com/s/M3M4LvIjaXdFIvYdsFCiOw
467,"《六姊妹》热播背后，是西嘻影业的“变”与“不变”",https://mp.weixin.qq.com/s/0uOgUm6ez1dxaAPNdnObhA
468,"《哪吒2》票房140亿衍生品开发却没跟上，光线哪里做错了？",https://mp.weixin.qq.com/s/bHibc3Jh5exdl5rbdI_z_Q
469,"从《春风吹》到《才二十三》，方大同传奇人生戛然而止",https://mp.weixin.qq.com/s/RChcoO-OOve21tsFJGPKNA
470,"替身撞车事件背后：差点被呛死的水替、有机会做主演的光替",https://mp.weixin.qq.com/s/u2YqNLK6g5FsOCBo7daBYA
471,"娱乐资本论招聘持续进行中",https://mp.weixin.qq.com/s/YYWSvzoKUQ44JzZHPfXN9w
472,"剧组招募变“传销骗局”？中传女生西安拍短剧失联始末",https://mp.weixin.qq.com/s/lY1tDs1OQxs3XzkuFF3yDw
473,"后哪吒时代，动画产业难解“公版IP依赖”与资本虚火|动画篇",https://mp.weixin.qq.com/s/4yZMCFG_vD3VBz1VzjEEWg
474,"40岁阿姨横扫娱乐圈，纯无厘头喜剧全网0差评|本周短剧红榜",https://mp.weixin.qq.com/s/rEDLXsywTss_mWxWlDqrcg
475,"《我们的爸爸》：亲子综艺，但不只有“带娃”",https://mp.weixin.qq.com/s/rT2xSr3MSEd5pIGthX9I9g
476,"腾讯视频20+剧集制作团队全景解析：穿越周期能量之源",https://mp.weixin.qq.com/s/nNXQyBUIBZ9QD8dRrjw4IQ
477,"奥斯卡左翼叙事观众暴跌，倒逼告别迪士尼拥抱Netflix？",https://mp.weixin.qq.com/s/53maZvrDmrHm4RMpg_23kA
478,"现实题材女权，偶像剧爱女，谁才是真正的女本位？",https://mp.weixin.qq.com/s/fyrzuoG3Qqlwi5FCEAREBQ
479,"半月15家倒闭，真人电影减产，后哪吒时代电影业迎来阵痛期",https://mp.weixin.qq.com/s/DAFUCYwy4ykKLONiCkNL0Q
480,"复盘光线十四年财报，王长田何以“抠”出130倍PE？",https://mp.weixin.qq.com/s/FeoNxND46kpxCdegmwZklA
481,"明星洗白指南：15档情感综艺助力，董力杨子效果喜人",https://mp.weixin.qq.com/s/Zscl2rpSr9EX-FmYXzQKWQ
482,"志怪题材杀入短剧，“穿越+囤货”老套路创新|本周短剧红榜",https://mp.weixin.qq.com/s/kxL9-PAb3Igjr82sRKw5AQ
483,"独家专访 | 全网刷屏的Manus合伙人，一年前在做什么？",https://mp.weixin.qq.com/s/ARKnZfJK9P3epsPOC0kHDg
484,"一边吐槽一边氪金，这届王者荣耀玩家怎么了？|30人大调查",https://mp.weixin.qq.com/s/sB26wW9llSRyKPvfKxj_oQ
485,"狗血伦理剧冲击教育底线，网易有道品牌形象受害 |本周短剧黑榜",https://mp.weixin.qq.com/s/jAGanQiagHwLWPPnrtOHCA
486,"暴跌50% vs 3亿订阅：Netflix素人综艺97%好评率碾压亿级明星国综",https://mp.weixin.qq.com/s/szu8jkLD_98bRZNrDddHgA
487,"“现偶新王”《难哄》登顶，哇唧唧哇“剧集三连爆”的创作密码",https://mp.weixin.qq.com/s/M7BB7MOPsVkDzbLYqlgqFQ
488,"《家里家外》情怀升级，精品短剧的Next Level",https://mp.weixin.qq.com/s/CEwZrCFBBYEO36O0t9HWDg
489,"从《点燃我温暖你》到《难哄》，优酷如何提升现偶赛道商业价值？",https://mp.weixin.qq.com/s/gooBA9_QozpBYHXNn5WPHQ
490,"172 亿市场的剧本杀，用恋爱本席卷三四线城市",https://mp.weixin.qq.com/s/pGXpi6I3X9sayyTR2IeTVQ
491,"全国最大IMAX 银幕开幕即损毁？影院经理：触摸影响放映效果",https://mp.weixin.qq.com/s/c_GvHtJPr-zjvSCDdzcF-g
492,"《北上》出圈，长篇叙事新胜利",https://mp.weixin.qq.com/s/gm0NPbDtynMuny0r8DK47Q
493,"315调查：这三类危险植入正在毁掉品牌短剧！",https://mp.weixin.qq.com/s/O33FHqW8era5_wcIiVPJ8w
494,"脱下“长衫”的综艺人，扎进2025的团播间",https://mp.weixin.qq.com/s/xU4CHqyCSFKMzgR_Ai2W5w
495,"社畜宫女和古董千金，拆解两类爆款短剧的反套路基因|本周短剧红榜",https://mp.weixin.qq.com/s/vLk94bI5_UsSDo3ojzSsRg
496,"十一年过去，为什么我们还在看《奔跑吧》？",https://mp.weixin.qq.com/s/ouKcA-4YOjmANLuLOp4X2w
497,"“癫”覆性黑马《滤镜》收官，星莲影视何以连造原创与IP精品爆款？",https://mp.weixin.qq.com/s/Mnv77IUmonmpP48x04ZteQ
498,"买品牌同款、打卡拍摄地，年轻一代怎么就狂追起了年代剧？",https://mp.weixin.qq.com/s/GAZE2oLyxLDSJwSKbJQNzw
499,"背刺女性？商业破圈？女性向游戏集体“撕标签”",https://mp.weixin.qq.com/s/F8CaYhnJ9mWRsa_FfbzgAg
500,"短剧推广围猎县城宝妈：拉5个姐妹才能赎回女儿学费丨调查",https://mp.weixin.qq.com/s/gyQyxiY58yMlgKOoEyB9pQ
501,"3天起号、月入百万？韦雪切片生意成就了谁的暴富神话？",https://mp.weixin.qq.com/s/U_dnt29LE5kueu_B2R2yww
502,"北美相亲分析博主走红背后：反差爽文、情感焦虑、猎奇心理",https://mp.weixin.qq.com/s/f6JeMfy-jFGnaOu8PCMVQA
503,"当内娱明星直播捞金时，吴彦祖们为何甘愿“降神”赚慢钱？",https://mp.weixin.qq.com/s/lsv20-LLs6ectcdFNzE2WA
504,"Netflix对游戏行业下重注，多管齐下开启“赛马”机制",https://mp.weixin.qq.com/s/BUfEUuypCjSnwN4tJWP6sg
505,"“举报商单”成粉丝新武器：227之火烧到了315",https://mp.weixin.qq.com/s/JWXRyhTv9oW72uZ8_LjsNw
506,"卡戎专访：曾连续拍摄39小时，太单一的角色让我有“缺失感”",https://mp.weixin.qq.com/s/BFMaxfAjx5Y-lnJH6Xj5qg
507,"申浩男专访：演员越来越卷是好事，未来会有更多细分赛道",https://mp.weixin.qq.com/s/z5rHVGyAqSp9oHP_rGqwNg
508,"深扒大祥哥的千万负债局：牵扯王思聪，老番茄啊吗粽同被坑",https://mp.weixin.qq.com/s/meM4P7rTcInkOas5c2oenw
509,"粉圈初成、片酬翻10倍，短剧造星进入2.0时代",https://mp.weixin.qq.com/s/oPbTtjTH4sQWVWn-3YcguQ
510,"第二波谷店倒闭潮，藏着谷子经济消费降级的秘密",https://mp.weixin.qq.com/s/vDFmSEXPtgWam_cNjcA4BQ
511,"价格战开打！AI视频的“DeepSeek时刻”还远吗？",https://mp.weixin.qq.com/s/gUwmBAoWB-RK8cD0ItCPXg
512,"从谷子到AI玩具，情绪价值收割Z世代的千亿孤独税",https://mp.weixin.qq.com/s/Do1oWOoXEl67cdb0k9IMRw
513,"短剧批量造星，长剧男演员还有戏？",https://mp.weixin.qq.com/s/jzFh0CkLV1BD-CUmXUyLbw
514,"长剧稳基、短剧狂奔：柠萌影视面对剧变的双轨破局术",https://mp.weixin.qq.com/s/yCN7FN3aquPLri4X2QfYGA
515,"春三月｜小娱月报",https://mp.weixin.qq.com/s/cMszX0Ud7KqW2xfuAWL96w
516,"庆奶加持，河马剧场上线，中老年短剧再出圈",https://mp.weixin.qq.com/s/f-bB6F6MzZLpyExp_AWQIw
517,"耗资千万豪赌TOP TOY全球旗舰店，他是那个敢跟叶国富争取的人 | 对话孙元文",https://mp.weixin.qq.com/s/qn6LM9ukODTt1oD1rRBzwA
518,"在这场论坛中，我们看见长视频正在重塑生命曲线",https://mp.weixin.qq.com/s/eVitdIs9Ut2BoiKb8-gGbQ
519,"当卡皮巴拉Go遇见三小只：吉伊卡哇IP游改启示录",https://mp.weixin.qq.com/s/WgJmMAyizctQEgu22HNKCQ
520,"兴趣消费2025：增长不能停！",https://mp.weixin.qq.com/s/k0EI_CEGZHXDYD1kKPGkqw
521,"百星共绘西湖春｜小红书REDGALA交出「盛典」新答卷",https://mp.weixin.qq.com/s/7yLeKtk0f0DGb_3VVZU-Cg
522,"100部童年动画IP，为什么只有“猪熊羊”跑出来了？",https://mp.weixin.qq.com/s/bfFNr_78X7mKWaS_QuYMLA
523,"绿茶女主爽感十足，君夺臣妻禁忌拉满，女频剧又出新爆款｜短剧红榜",https://mp.weixin.qq.com/s/4Tgk6C4K4yg5Bw_iSAZpPQ
524,"技术革新、潮流变化、世代变迁，顶流IP如何穿越长周期？",https://mp.weixin.qq.com/s/ndMPUS8FIbLaEPiqB3t4Wg
525,"全家重生爽感拉满，异能人靠打拐正能量｜本周短剧红榜",https://mp.weixin.qq.com/s/rdNPxVe9fvC2eHyZ1ZjSLA
526,"冲破短剧出海天花板：谁掌握了AI译制的最强密码？",https://mp.weixin.qq.com/s/ko8Nb5rIjSgRa5dAQGHwrQ
527,"AI弹幕、AI剧情摘要、AI音色克隆……万物皆可AI | 3月专利盘点",https://mp.weixin.qq.com/s/G-mng-GLADvFHtzxP9Kv0w
528,"短剧、小游戏、小说消费在快手爆发，下一轮机会在内容行业？",https://mp.weixin.qq.com/s/5sEm-KKXkokPq4ovezNYBA
529,"从一场行业大会看“微短剧+”：题材扩容、产业融合、人才培养",https://mp.weixin.qq.com/s/YMd5FIonKZRewOc455tRAA
530,"2000元/8 小时：剧本杀“男模”为完美恋爱定价",https://mp.weixin.qq.com/s/TVgusDy8sb3oYcDfOmJCXg
531,"AI正让影视行业大裁员？还有比这更严重的危机",https://mp.weixin.qq.com/s/_tDNyD_oSyqtOYeWm7RDDw
532,"《国色芳华》难阻行业失血，全集有广成奢望|Q1剧集商务总结",https://mp.weixin.qq.com/s/mYXhlibVcrZ8mtitt6GbFg
533,"十年最低！新片乏力，清明档放大市场困境",https://mp.weixin.qq.com/s/-PXX3M1jbeChF4pO7cBIjg
534,"《雁回时》《苦尽柑来》爆火，为何平台仍不敢做母女剧？",https://mp.weixin.qq.com/s/0p80V2NQW_71_N8MxlzLXA
535,"罪案之外的生命纹理，腾讯视频X剧场以《棋士》再拓先锋类型",https://mp.weixin.qq.com/s/jvaIR03RvDNhZkt2JhrEGQ
536,"《牛奶是部文明史》：这一杯寻常物何以重构纪录片文化表达范式？",https://mp.weixin.qq.com/s/7RXTg8ermexAa8pLf8IKWw
537,"房琪人设崩塌，吴宣仪情商翻车，浪姐6靠乐子重回顶流",https://mp.weixin.qq.com/s/7uAOWi03sBwLm4Jq06dmjg
538,"甲亢哥中国行：8城的流量对撞实验，哪城最佳？",https://mp.weixin.qq.com/s/xq64MTPIJ8al0gjnpSENOw
539,"黄子韬跨界做卫生巾，真的不为赚钱？",https://mp.weixin.qq.com/s/GTlIRXQvlTNnuQMlRHHgxw
540,"开放世界2025，不学《原神》学《燕云》？",https://mp.weixin.qq.com/s/wGx8PcOMUhKlWM2U5Vh6ew
541,"成都，正在成为文娱产业“第三城”",https://mp.weixin.qq.com/s/fyVc-vyKrgzfNFzdT0x-4w
542,"孙颖莎3亿估值领跑，柯淳分走中小品牌预算，美妆营销正在 “去影视明星化”？",https://mp.weixin.qq.com/s/11ysix2wx3c89tPgUnncBg
543,"“阴阳师之父”金韬留任风波：网易向腾讯学长青战略？",https://mp.weixin.qq.com/s/6E_Vi-n-1P2Ma0SY4kwiRA
544,"百万成本打水漂？品牌短剧已退潮",https://mp.weixin.qq.com/s/Fy_4YUN7G32wKL5izc45OA
545,"Netflix是怎么规划用五年做到万亿美元市值的？",https://mp.weixin.qq.com/s/16msyj8R8Qio5rf1TIdfbA
546,"七旬老太暴撕白眼狼，杀马特大佬带读《刑法》|本周短剧红榜",https://mp.weixin.qq.com/s/L7V3gES-iZEmUwk8VUFRDg
547,"AVIA签蔡徐坤：一场精准的流量收割，还是一次品牌自杀？",https://mp.weixin.qq.com/s/wgrXiUgO-nA0K_lYns_gKg
548,"长剧创作者“降集”之战：只闻炮声，何时突围？",https://mp.weixin.qq.com/s/Zsr2KgnmVhRZ1XmUFfE3nw
549,"长剧已失速，短剧未上桌|剧集2024年报解读",https://mp.weixin.qq.com/s/2SiCgrZDVH4lhP2hCY3iOg
550,"刘畊宏：困于“乌托邦”",https://mp.weixin.qq.com/s/qdycO-XDLCLGnCLfzgdpSA
551,"《难哄》火后半月惊现10部“哄”字短剧！观众：爱哄不哄",https://mp.weixin.qq.com/s/xEpLUhapYmmtkJfn9qGqkg
552,"剧宣跳“抖舞”，点赞有了，话题有了，剧爆了吗？",https://mp.weixin.qq.com/s/UhmgCeJPtd0SfLUnKoeQ0Q
553,"国产双女主，只有“以美之名”，无法“善意竞争”？",https://mp.weixin.qq.com/s/-5JQoins58V9SWB174HLWg
554,"在《无忧渡》里看到长剧的生命力",https://mp.weixin.qq.com/s/SxGvP3fZ4TDun_RENOrjFg
555,"“短”时代的爱奇艺三折叠",https://mp.weixin.qq.com/s/55mG4UvDpFVYzXWOYs7WzQ
556,"《九龙城寨》横扫金像奖，但港片的重点是“去库存”",https://mp.weixin.qq.com/s/mbrwSNpdQSiKHg1ZuJ4ILA
557,"赵露思等集体破防的抑郁叙事，观众买了谁的单？",https://mp.weixin.qq.com/s/zUvzzhJk6tXn7ukYz6dxVg
558,"乐迷“撤出”音乐节：夜排排不赢，带牌带不进，被粉圈完爆",https://mp.weixin.qq.com/s/VezdJf3z9lpe49wSBJUjlw
559,"教育焦虑成短剧新流量密码？|本周短剧红榜",https://mp.weixin.qq.com/s/mAfhZktvbVqvA2Hzn9qcBQ
560,"5秒动画价格不到1.5元，Vidu 视频大模型助中国动画弯道超车",https://mp.weixin.qq.com/s/uCzy3WS_6s8tvzG9wOMcpQ
561,"AI剪视频自带角色音，手残党也能当剪辑大师 | 4月互联网专利盘点",https://mp.weixin.qq.com/s/CO5v43DWNpzQgCWcoJYR6w
562,"顶流欠薪3000，玄学卖课5万，播客经济“鬼打墙”？",https://mp.weixin.qq.com/s/a_UgMaew8I9i0F8R2CEvRg
563,"优酷剧集又出新政：先拍预览集，关旭+周宴西联手",https://mp.weixin.qq.com/s/tiWMScIexYHFqqCDa7XN8w
564,"抢票乌龙，放映错位与观众整活：北影节迷惑行为大赏",https://mp.weixin.qq.com/s/ydo9PtboNEZSSYEA6E0DWg
565,"赵露思与崔健同场、票价横跨39-1888元，音乐节成“流量狂欢局”？｜五一音乐节观察",https://mp.weixin.qq.com/s/3rcP390NQxGgNxY4JzfBGA
566,"跑男极挑做了十年的综艺+公益，为何赵露思就做不好？",https://mp.weixin.qq.com/s/L7ZscgU-0z4Hi6XltszUlQ
567,"特朗普想要好莱坞“再次伟大”，没那么容易",https://mp.weixin.qq.com/s/bETYlGHVHznJbyzIVbDBFw
568,"李佳琦联动紧急取消，奥比岛手游再次精准踩雷",https://mp.weixin.qq.com/s/TtzFogy8BJ7QdL08ZCIgiw
569,"观众流失近2000万！五一档发生了什么？",https://mp.weixin.qq.com/s/mtP28Q6VPNTHX1LniLgphQ
570,"5000元成本，近千人入场，县城漫展正偷偷挣钱",https://mp.weixin.qq.com/s/5vjdU0SXt7VTwotWkYNJ3g
571,"光线30亿饺子24亿，儒万系爆改游戏公司｜2024年报解读",https://mp.weixin.qq.com/s/SKBQsblF0CY4srJZkqzCrQ
572,"内娱偶像荒野求生纪：土嗨逆袭、直播下海、网剧团建",https://mp.weixin.qq.com/s/pHUPDQP1uW0HeWk6-YgD_w
573,"从团魂养成，到剧综双向奔赴，《一见你就笑》成为综艺新范式",https://mp.weixin.qq.com/s/b_C_mud6bP3Ov1vtI9UryQ
574,"文娱四月天｜小娱月报",https://mp.weixin.qq.com/s/LoFB0L8TQrVc0c5jo77r3w
575,"同一剧本拍八遍，一个套路拍百遍，短剧进入瓶颈期",https://mp.weixin.qq.com/s/dKR37XuvodTtB6RG1RGMdw
576,"王俊凯刘美含翻车背后：没有让利，就不要做“闲鱼”人设",https://mp.weixin.qq.com/s/oPxDh25M6sCoTwoeKE89-w
577,"解码世纪华通：投资中手游9亿亏损与重戴游戏王冠之间的商业逻辑",https://mp.weixin.qq.com/s/7eYriZxbpDtAU3fmywHnTQ
578,"2024文娱业薪酬揭秘：芒果降薪12万，欢喜总裁两千万",https://mp.weixin.qq.com/s/vi8848nB3lP9Bh8ERUogHQ
579,"3天600万打赏，300亿市场的语音厅到底在卖什么？",https://mp.weixin.qq.com/s/YttN4gXKoaLWBZ-O4jDTVQ
580,"从布鲁可到优衣库，柯南CP党争成带货双刃剑",https://mp.weixin.qq.com/s/gk_IwQ_wlAHo297lxpUX-g
581,"孙俪扛招商大旗，《无忧渡》逆袭破局 | 四月剧集商务总结",https://mp.weixin.qq.com/s/MyXp6ADblZLXEe_ZCq1iwA
582,"腾讯押注PC端游，国产PC游戏将迎来大爆发？",https://mp.weixin.qq.com/s/0We4JBBSIMmK4DiqDW5y2Q
